timestamp,session_id,event_type,sender,message,scam_detected,confidence_score,upi_ids,bank_accounts,ifsc_codes,phishing_urls,phone_numbers,suspicious_phrases,sophistication
2026-02-08T11:34:00.283545,eval-1770549960899-25,summary,,,True,,userdtam@okicici,"838599481802,918409526877",,http://phish.example/verify?ref=dt9g2yx6.,+918409526877,,high (uses links plus banking/payment identifiers)
2026-02-08T11:34:00.329298,eval-1770549960899-25,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userdtam@okicici,"838599481802,918409526877",,http://phish.example/verify?ref=dt9g2yx6.,+918409526877,,
2026-02-08T11:34:00.330882,eval-1770549960899-25,message,scammer,Immediate action required: OTP pending. Transfer to userdtam@okicici to unblock. Account 838599481802 / IFSC ICIC0009876. Send confirmation on +91 8409526877. Use link http://phish.example/verify?ref=dt9g2yx6.,True,0.5,userdtam@okicici,"838599481802,918409526877",,http://phish.example/verify?ref=dt9g2yx6.,+918409526877,,
2026-02-08T11:34:16.647327,eval-1770549960897-23,summary,,,True,,userkssf@okicici,"409361348277,916286878783",ICIC0009876,http://phish.example/verify?ref=luis9ffb,+916286878783,,high (uses links plus banking/payment identifiers)
2026-02-08T11:34:16.649143,eval-1770549960897-23,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userkssf@okicici. Bank a/c 409361348277 IFSC ICIC0009876. Call +91 6286878783. Open http://phish.example/verify?ref=luis9ffb immediately.,True,1.0,userkssf@okicici,"409361348277,916286878783",ICIC0009876,http://phish.example/verify?ref=luis9ffb,+916286878783,,
2026-02-08T11:34:16.652494,eval-1770549960897-23,message,honeypot,Is this account correct? Please send account number and IFSC again,True,1.0,userkssf@okicici,"409361348277,916286878783",ICIC0009876,http://phish.example/verify?ref=luis9ffb,+916286878783,,
2026-02-08T11:34:32.963977,eval-1770549960899-24,summary,,,True,,userue06@okicici,"221161265330,917941391402",HDFC0001234,http://phish.example/verify?ref=ka0vhmqz.,+917941391402,,high (uses links plus banking/payment identifiers)
2026-02-08T11:34:32.966184,eval-1770549960899-24,message,scammer,Final warning: urgent refund verification. Pay to UPI userue06@okicici. Bank account 221161265330 IFSC HDFC0001234. Send screenshot to +91 7941391402. Verify at http://phish.example/verify?ref=ka0vhmqz.,True,1.0,userue06@okicici,"221161265330,917941391402",HDFC0001234,http://phish.example/verify?ref=ka0vhmqz.,+917941391402,,
2026-02-08T11:34:32.970005,eval-1770549960899-24,message,honeypot,"My brother will pay, can you send payment details once more?",True,1.0,userue06@okicici,"221161265330,917941391402",HDFC0001234,http://phish.example/verify?ref=ka0vhmqz.,+917941391402,,
2026-02-08T11:34:49.297121,eval-1770549960917-35,message,scammer,Immediate action required: OTP pending. Transfer to user8lgw@okicici to unblock. Account 403857633267 / IFSC SBIN0000456. Send confirmation on +91 8588855034. Use link http://phish.example/verify?ref=ayumj9g3.,True,0.5,user8lgw@okicici,"403857633267,918588855034",,http://phish.example/verify?ref=ayumj9g3.,+918588855034,,
2026-02-08T11:34:49.299013,eval-1770549960917-35,summary,,,True,,user8lgw@okicici,"403857633267,918588855034",,http://phish.example/verify?ref=ayumj9g3.,+918588855034,,high (uses links plus banking/payment identifiers)
2026-02-08T11:34:49.299185,eval-1770549960917-35,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,user8lgw@okicici,"403857633267,918588855034",,http://phish.example/verify?ref=ayumj9g3.,+918588855034,,
2026-02-08T11:35:05.572514,eval-1770549960903-29,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI uservyhw@okicici. Bank a/c 125210236318 IFSC SBIN0000456. Call +91 9924847230. Open http://phish.example/verify?ref=0t8czmin immediately.,True,1.0,uservyhw@okicici,"125210236318,919924847230",SBIN0000456,http://phish.example/verify?ref=0t8czmin,+919924847230,,
2026-02-08T11:35:05.575032,eval-1770549960903-29,summary,,,True,,uservyhw@okicici,"125210236318,919924847230",SBIN0000456,http://phish.example/verify?ref=0t8czmin,+919924847230,,high (uses links plus banking/payment identifiers)
2026-02-08T11:35:05.619926,eval-1770549960903-29,message,honeypot,"My brother will pay, can you send payment details once more?",True,1.0,uservyhw@okicici,"125210236318,919924847230",SBIN0000456,http://phish.example/verify?ref=0t8czmin,+919924847230,,
2026-02-08T11:35:21.852199,eval-1770549960915-31,summary,,,True,,usern0ug@okicici,"349999010027,919891530002",ICIC0009876,http://phish.example/verify?ref=l5n4xlpt,+919891530002,,high (uses links plus banking/payment identifiers)
//phish.example/verify?ref=l5n4xlpt immediately.,True,1.0,usern0ug@okicici,"349999010027,919891530002",ICIC0009876,http://phish.example/verify?ref=l5n4xlpt,+919891530002,,
2026-02-08T11:35:21.857359,eval-1770549960915-31,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,usern0ug@okicici,"349999010027,919891530002",ICIC0009876,http://phish.example/verify?ref=l5n4xlpt,+919891530002,,
2026-02-08T11:35:38.195797,eval-1770549960915-33,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI usertkbr@okicici. Bank a/c 270474860943 IFSC ICIC0009876. Call +91 8002477332. Open http://phish.example/verify?ref=pnp53z6r immediately.,True,1.0,usertkbr@okicici,"270474860943,918002477332",ICIC0009876,http://phish.example/verify?ref=pnp53z6r,+918002477332,,
2026-02-08T11:35:38.196193,eval-1770549960915-33,summary,,,True,,usertkbr@okicici,"270474860943,918002477332",ICIC0009876,http://phish.example/verify?ref=pnp53z6r,+918002477332,,high (uses links plus banking/payment identifiers)
2026-02-08T11:35:38.198787,eval-1770549960915-33,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,usertkbr@okicici,"270474860943,918002477332",ICIC0009876,http://phish.example/verify?ref=pnp53z6r,+918002477332,,
2026-02-08T11:35:54.509732,eval-1770549960900-27,message,scammer,Immediate action required: OTP pending. Transfer to uservmpp@okicici to unblock. Account 278431533192 / IFSC ICIC0009876. Send confirmation on +91 7577208922. Use link http://phish.example/verify?ref=fpvmbqtq.,True,0.5,uservmpp@okicici,"278431533192,917577208922",,http://phish.example/verify?ref=fpvmbqtq.,+917577208922,,
2026-02-08T11:35:54.511665,eval-1770549960900-27,summary,,,True,,uservmpp@okicici,"278431533192,917577208922",,http://phish.example/verify?ref=fpvmbqtq.,+917577208922,,high (uses links plus banking/payment identifiers)
2026-02-08T11:35:54.567935,eval-1770549960900-27,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,uservmpp@okicici,"278431533192,917577208922",,http://phish.example/verify?ref=fpvmbqtq.,+917577208922,,
2026-02-08T11:36:10.820557,eval-1770549960914-30,summary,,,True,,usernvc1@okicici,"304710338031,917987307061",SBIN0000456,http://phish.example/verify?ref=y85d4to7,+917987307061,,high (uses links plus banking/payment identifiers)
2026-02-08T11:36:10.819988,eval-1770549960914-30,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI usernvc1@okicici. Bank a/c 304710338031 IFSC SBIN0000456. Call +91 7987307061. Open http://phish.example/verify?ref=y85d4to7 immediately.,True,1.0,usernvc1@okicici,"304710338031,917987307061",SBIN0000456,http://phish.example/verify?ref=y85d4to7,+917987307061,,
2026-02-08T11:36:10.825802,eval-1770549960914-30,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,usernvc1@okicici,"304710338031,917987307061",SBIN0000456,http://phish.example/verify?ref=y85d4to7,+917987307061,,
2026-02-08T11:36:27.135909,eval-1770549960919-38,summary,,,True,,userqvlu@okicici,"813808523973,919537942501",,http://phish.example/verify?ref=efzt6qhj.,+919537942501,,high (uses links plus banking/payment identifiers)
2026-02-08T11:36:27.137568,eval-1770549960919-38,message,scammer,Immediate action required: OTP pending. Transfer to userqvlu@okicici to unblock. Account 813808523973 / IFSC ICIC0009876. Send confirmation on +91 9537942501. Use link http://phish.example/verify?ref=efzt6qhj.,True,0.5,userqvlu@okicici,"813808523973,919537942501",,http://phish.example/verify?ref=efzt6qhj.,+919537942501,,
2026-02-08T11:36:27.185773,eval-1770549960919-38,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userqvlu@okicici,"813808523973,919537942501",,http://phish.example/verify?ref=efzt6qhj.,+919537942501,,
2026-02-08T11:36:43.440293,eval-1770549960917-36,message,scammer,Immediate action required: OTP pending. Transfer to uservfq5@okicici to unblock. Account 968450829042 / IFSC SBIN0000456. Send confirmation on +91 9944349366. Use link http://phish.example/verify?ref=ujl8nn3b.,True,0.5,uservfq5@okicici,"919944349366,968450829042",,http://phish.example/verify?ref=ujl8nn3b.,+919944349366,,
2026-02-08T11:36:43.442064,eval-1770549960917-36,summary,,,True,,uservfq5@okicici,"919944349366,968450829042",,http://phish.example/verify?ref=ujl8nn3b.,+919944349366,,high (uses links plus banking/payment identifiers)
2026-02-08T11:36:43.481637,eval-1770549960917-36,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,uservfq5@okicici,"919944349366,968450829042",,http://phish.example/verify?ref=ujl8nn3b.,+919944349366,,
2026-02-08T11:36:59.747339,eval-1770549960916-34,message,scammer,Immediate action required: OTP pending. Transfer to usero0cg@okicici to unblock. Account 977393206719 / IFSC ICIC0009876. Send confirmation on +91 8438608393. Use link http://phish.example/verify?ref=3sfu944x.,True,0.5,usero0cg@okicici,"918438608393,977393206719",,http://phish.example/verify?ref=3sfu944x.,+918438608393,,
2026-02-08T11:36:59.749900,eval-1770549960916-34,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,usero0cg@okicici,"918438608393,977393206719",,http://phish.example/verify?ref=3sfu944x.,+918438608393,,
2026-02-08T11:36:59.750417,eval-1770549960916-34,summary,,,True,,usero0cg@okicici,"918438608393,977393206719",,http://phish.example/verify?ref=3sfu944x.,+918438608393,,high (uses links plus banking/payment identifiers)
2026-02-08T11:37:16.069132,eval-1770549960915-32,summary,,,True,,userh9em@okicici,"590531988543,919214853073",SBIN0000456,http://phish.example/verify?ref=vx4akkvr.,+919214853073,,high (uses links plus banking/payment identifiers)
2026-02-08T11:37:16.070832,eval-1770549960915-32,message,scammer,Final warning: urgent refund verification. Pay to UPI userh9em@okicici. Bank account 590531988543 IFSC SBIN0000456. Send screenshot to +91 9214853073. Verify at http://phish.example/verify?ref=vx4akkvr.,True,1.0,userh9em@okicici,"590531988543,919214853073",SBIN0000456,http://phish.example/verify?ref=vx4akkvr.,+919214853073,,
2026-02-08T11:37:16.071681,eval-1770549960915-32,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,userh9em@okicici,"590531988543,919214853073",SBIN0000456,http://phish.example/verify?ref=vx4akkvr.,+919214853073,,
2026-02-08T11:37:32.379933,eval-1770549960932-39,message,scammer,Immediate action required: OTP pending. Transfer to userxtag@okicici to unblock. Account 471677828412 / IFSC SBIN0000456. Send confirmation on +91 6828798091. Use link http://phish.example/verify?ref=jyl0vnf1.,True,0.5,userxtag@okicici,"471677828412,916828798091",,http://phish.example/verify?ref=jyl0vnf1.,+916828798091,,
2026-02-08T11:37:32.380694,eval-1770549960932-39,summary,,,True,,userxtag@okicici,"471677828412,916828798091",,http://phish.example/verify?ref=jyl0vnf1.,+916828798091,,high (uses links plus banking/payment identifiers)
2026-02-08T11:37:32.383562,eval-1770549960932-39,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userxtag@okicici,"471677828412,916828798091",,http://phish.example/verify?ref=jyl0vnf1.,+916828798091,,
2026-02-08T11:37:48.714542,eval-1770549960918-37,message,scammer,Final warning: urgent refund verification. Pay to UPI userrvtc@okicici. Bank account 887186802056 IFSC SBIN0000456. Send screenshot to +91 7424001772. Verify at http://phish.example/verify?ref=c86klbty.,True,1.0,userrvtc@okicici,"887186802056,917424001772",SBIN0000456,http://phish.example/verify?ref=c86klbty.,+917424001772,,
2026-02-08T11:37:48.716178,eval-1770549960918-37,summary,,,True,,userrvtc@okicici,"887186802056,917424001772",SBIN0000456,http://phish.example/verify?ref=c86klbty.,+917424001772,,high (uses links plus banking/payment identifiers)
2026-02-08T11:37:48.719251,eval-1770549960918-37,message,honeypot,I tried but it failed. Which UPI or bank should I use?,True,1.0,userrvtc@okicici,"887186802056,917424001772",SBIN0000456,http://phish.example/verify?ref=c86klbty.,+917424001772,,
2026-02-08T11:38:05.027766,eval-1770549970889-40,summary,,,True,,userv6x2@okicici,"916433265819,933731382805",SBIN0000456,http://phish.example/verify?ref=az4m9g9s.,+916433265819,,high (uses links plus banking/payment identifiers)
2026-02-08T11:38:05.029735,eval-1770549970889-40,message,scammer,Final warning: urgent refund verification. Pay to UPI userv6x2@okicici. Bank account 933731382805 IFSC SBIN0000456. Send screenshot to +91 6433265819. Verify at http://phish.example/verify?ref=az4m9g9s.,True,1.0,userv6x2@okicici,"916433265819,933731382805",SBIN0000456,http://phish.example/verify?ref=az4m9g9s.,+916433265819,,
2026-02-08T11:38:05.070101,eval-1770549970889-40,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,userv6x2@okicici,"916433265819,933731382805",SBIN0000456,http://phish.example/verify?ref=az4m9g9s.,+916433265819,,
2026-02-08T11:38:21.375532,eval-1770549970889-41,summary,,,True,,uservq3r@okicici,"917346611272,983313809952",HDFC0001234,http://phish.example/verify?ref=f43vbzj7,+917346611272,,high (uses links plus banking/payment identifiers)
2026-02-08T11:38:21.377845,eval-1770549970889-41,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI uservq3r@okicici. Bank a/c 983313809952 IFSC HDFC0001234. Call +91 7346611272. Open http://phish.example/verify?ref=f43vbzj7 immediately.,True,1.0,uservq3r@okicici,"917346611272,983313809952",HDFC0001234,http://phish.example/verify?ref=f43vbzj7,+917346611272,,
2026-02-08T11:38:21.380428,eval-1770549970889-41,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,uservq3r@okicici,"917346611272,983313809952",HDFC0001234,http://phish.example/verify?ref=f43vbzj7,+917346611272,,
2026-02-08T11:38:37.689070,eval-1770549970920-42,summary,,,True,,usergwnv@okicici,"759689716714,917857139825",SBIN0000456,http://phish.example/verify?ref=ymg8igvv,+917857139825,,high (uses links plus banking/payment identifiers)
2026-02-08T11:38:37.694621,eval-1770549970920-42,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI usergwnv@okicici. Bank a/c 759689716714 IFSC SBIN0000456. Call +91 7857139825. Open http://phish.example/verify?ref=ymg8igvv immediately.,True,1.0,usergwnv@okicici,"759689716714,917857139825",SBIN0000456,http://phish.example/verify?ref=ymg8igvv,+917857139825,,
2026-02-08T11:38:53.962377,eval-1770549970936-43,summary,,,True,,userx57x@okicici,"249314647543,919786645836",SBIN0000456,http://phish.example/verify?ref=4gfnqf5v.,+919786645836,,high (uses links plus banking/payment identifiers)
2026-02-08T11:38:53.964682,eval-1770549970936-43,message,scammer,Final warning: urgent refund verification. Pay to UPI userx57x@okicici. Bank account 249314647543 IFSC SBIN0000456. Send screenshot to +91 9786645836. Verify at http://phish.example/verify?ref=4gfnqf5v.,True,1.0,userx57x@okicici,"249314647543,919786645836",SBIN0000456,http://phish.example/verify?ref=4gfnqf5v.,+919786645836,,
2026-02-08T11:38:53.969346,eval-1770549970936-43,message,honeypot,Is this account correct? Please send account number and IFSC again,True,1.0,userx57x@okicici,"249314647543,919786645836",SBIN0000456,http://phish.example/verify?ref=4gfnqf5v.,+919786645836,,
2026-02-08T11:39:10.310277,eval-1770549970937-44,summary,,,True,,useres1s@okicici,"708995706858,917606997982",ICIC0009876,http://phish.example/verify?ref=445mrf2y.,+917606997982,,high (uses links plus banking/payment identifiers)
2026-02-08T11:39:10.316060,eval-1770549970937-44,message,scammer,Final warning: urgent refund verification. Pay to UPI useres1s@okicici. Bank account 708995706858 IFSC ICIC0009876. Send screenshot to +91 7606997982. Verify at http://phish.example/verify?ref=445mrf2y.,True,1.0,useres1s@okicici,"708995706858,917606997982",ICIC0009876,http://phish.example/verify?ref=445mrf2y.,+917606997982,,
2026-02-08T11:39:10.356152,eval-1770549970937-44,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,useres1s@okicici,"708995706858,917606997982",ICIC0009876,http://phish.example/verify?ref=445mrf2y.,+917606997982,,
2026-02-08T11:39:26.644447,eval-1770549970942-47,summary,,,True,,userqa6w@okicici,"919742954453,927140396550",HDFC0001234,http://phish.example/verify?ref=14ivj3tb,+919742954453,,high (uses links plus banking/payment identifiers)
2026-02-08T11:39:26.647983,eval-1770549970942-47,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userqa6w@okicici. Bank a/c 927140396550 IFSC HDFC0001234. Call +91 9742954453. Open http://phish.example/verify?ref=14ivj3tb immediately.,True,1.0,userqa6w@okicici,"919742954453,927140396550",HDFC0001234,http://phish.example/verify?ref=14ivj3tb,+919742954453,,
2026-02-08T11:39:26.691851,eval-1770549970942-47,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,userqa6w@okicici,"919742954453,927140396550",HDFC0001234,http://phish.example/verify?ref=14ivj3tb,+919742954453,,
2026-02-08T11:39:42.978417,eval-1770549970938-45,summary,,,True,,userlb15@okicici,"916043878647,985398014348",HDFC0001234,http://phish.example/verify?ref=obdrbqb3,+916043878647,,high (uses links plus banking/payment identifiers)
2026-02-08T11:39:42.987006,eval-1770549970938-45,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userlb15@okicici. Bank a/c 985398014348 IFSC HDFC0001234. Call +91 6043878647. Open http://phish.example/verify?ref=obdrbqb3 immediately.,True,1.0,userlb15@okicici,"916043878647,985398014348",HDFC0001234,http://phish.example/verify?ref=obdrbqb3,+916043878647,,
2026-02-08T11:39:42.987861,eval-1770549970938-45,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,userlb15@okicici,"916043878647,985398014348",HDFC0001234,http://phish.example/verify?ref=obdrbqb3,+916043878647,,
2026-02-08T11:39:59.347799,eval-1770549970941-46,message,scammer,Immediate action required: OTP pending. Transfer to usercfuc@okicici to unblock. Account 963181918320 / IFSC ICIC0009876. Send confirmation on +91 6292024795. Use link http://phish.example/verify?ref=97tr2oi2.,True,0.5,usercfuc@okicici,"916292024795,963181918320",,http://phish.example/verify?ref=97tr2oi2.,+916292024795,,
2026-02-08T11:39:59.352021,eval-1770549970941-46,summary,,,True,,usercfuc@okicici,"916292024795,963181918320",,http://phish.example/verify?ref=97tr2oi2.,+916292024795,,high (uses links plus banking/payment identifiers)
2026-02-08T11:39:59.395540,eval-1770549970941-46,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,usercfuc@okicici,"916292024795,963181918320",,http://phish.example/verify?ref=97tr2oi2.,+916292024795,,
2026-02-08T11:40:15.690759,eval-1770549970953-49,summary,,,True,,userig48@okicici,"557978918056,916359345478",ICIC0009876,http://phish.example/verify?ref=n7wvwl8l,+916359345478,,high (uses links plus banking/payment identifiers)
2026-02-08T11:40:15.692705,eval-1770549970953-49,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,userig48@okicici,"557978918056,916359345478",ICIC0009876,http://phish.example/verify?ref=n7wvwl8l,+916359345478,,
2026-02-08T11:40:15.692809,eval-1770549970953-49,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userig48@okicici. Bank a/c 557978918056 IFSC ICIC0009876. Call +91 6359345478. Open http://phish.example/verify?ref=n7wvwl8l immediately.,True,1.0,userig48@okicici,"557978918056,916359345478",ICIC0009876,http://phish.example/verify?ref=n7wvwl8l,+916359345478,,
2026-02-08T11:40:32.019476,eval-1770549970960-55,summary,,,True,,userqelj@okicici,"636870441159,917464104681",ICIC0009876,http://phish.example/verify?ref=sofjlwi6,+917464104681,,high (uses links plus banking/payment identifiers)
2026-02-08T11:40:32.027239,eval-1770549970960-55,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userqelj@okicici. Bank a/c 636870441159 IFSC ICIC0009876. Call +91 7464104681. Open http://phish.example/verify?ref=sofjlwi6 immediately.,True,1.0,userqelj@okicici,"636870441159,917464104681",ICIC0009876,http://phish.example/verify?ref=sofjlwi6,+917464104681,,
2026-02-08T11:40:32.028513,eval-1770549970960-55,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,userqelj@okicici,"636870441159,917464104681",ICIC0009876,http://phish.example/verify?ref=sofjlwi6,+917464104681,,
2026-02-08T11:40:48.387932,eval-1770549970955-51,summary,,,True,,userhhuj@okicici,"833441243705,919921132518",,http://phish.example/verify?ref=fhzwdvyz.,+919921132518,,high (uses links plus banking/payment identifiers)
2026-02-08T11:40:48.392535,eval-1770549970955-51,message,scammer,Immediate action required: OTP pending. Transfer to userhhuj@okicici to unblock. Account 833441243705 / IFSC ICIC0009876. Send confirmation on +91 9921132518. Use link http://phish.example/verify?ref=fhzwdvyz.,True,0.5,userhhuj@okicici,"833441243705,919921132518",,http://phish.example/verify?ref=fhzwdvyz.,+919921132518,,
2026-02-08T11:40:48.393805,eval-1770549970955-51,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userhhuj@okicici,"833441243705,919921132518",,http://phish.example/verify?ref=fhzwdvyz.,+919921132518,,
2026-02-08T11:41:04.714021,eval-1770549970955-52,summary,,,True,,useru6dj@okicici,"209822533929,917972584670",ICIC0009876,http://phish.example/verify?ref=n79arter,+917972584670,,high (uses links plus banking/payment identifiers)
2026-02-08T11:41:04.717983,eval-1770549970955-52,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI useru6dj@okicici. Bank a/c 209822533929 IFSC ICIC0009876. Call +91 7972584670. Open http://phish.example/verify?ref=n79arter immediately.,True,1.0,useru6dj@okicici,"209822533929,917972584670",ICIC0009876,http://phish.example/verify?ref=n79arter,+917972584670,,
2026-02-08T11:41:04.767760,eval-1770549970955-52,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,useru6dj@okicici,"209822533929,917972584670",ICIC0009876,http://phish.example/verify?ref=n79arter,+917972584670,,
2026-02-08T11:41:21.081615,eval-1770549970956-53,message,honeypot,I tried but it failed. Which UPI or bank should I use?,True,1.0,user570m@okicici,"832683813060,916751608637",SBIN0000456,http://phish.example/verify?ref=i8xfdxhy.,+916751608637,,
2026-02-08T11:41:21.082249,eval-1770549970956-53,summary,,,True,,user570m@okicici,"832683813060,916751608637",SBIN0000456,http://phish.example/verify?ref=i8xfdxhy.,+916751608637,,high (uses links plus banking/payment identifiers)
2026-02-08T11:41:21.083665,eval-1770549970956-53,message,scammer,Final warning: urgent refund verification. Pay to UPI user570m@okicici. Bank account 832683813060 IFSC SBIN0000456. Send screenshot to +91 6751608637. Verify at http://phish.example/verify?ref=i8xfdxhy.,True,1.0,user570m@okicici,"832683813060,916751608637",SBIN0000456,http://phish.example/verify?ref=i8xfdxhy.,+916751608637,,
2026-02-08T11:41:37.367732,eval-1770549970954-50,summary,,,True,,useru4mu@okicici,"280263956076,917581154891",ICIC0009876,http://phish.example/verify?ref=outbx8zp,+917581154891,,high (uses links plus banking/payment identifiers)
2026-02-08T11:41:37.370545,eval-1770549970954-50,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI useru4mu@okicici. Bank a/c 280263956076 IFSC ICIC0009876. Call +91 7581154891. Open http://phish.example/verify?ref=outbx8zp immediately.,True,1.0,useru4mu@okicici,"280263956076,917581154891",ICIC0009876,http://phish.example/verify?ref=outbx8zp,+917581154891,,
2026-02-08T11:41:37.371480,eval-1770549970954-50,message,honeypot,"My brother will pay, can you send payment details once more?",True,1.0,useru4mu@okicici,"280263956076,917581154891",ICIC0009876,http://phish.example/verify?ref=outbx8zp,+917581154891,,
2026-02-08T11:41:45.564928,eval-1770549970952-48,summary,,,True,,userite4@okicici,"827906781744,919352939364",ICIC0009876,http://phish.example/verify?ref=7dq3ypc4,+919352939364,,high (uses links plus banking/payment identifiers)
2026-02-08T11:41:45.566874,eval-1770549970952-48,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userite4@okicici. Bank a/c 827906781744 IFSC ICIC0009876. Call +91 9352939364. Open http://phish.example/verify?ref=7dq3ypc4 immediately.,True,1.0,userite4@okicici,"827906781744,919352939364",ICIC0009876,http://phish.example/verify?ref=7dq3ypc4,+919352939364,,
2026-02-08T11:41:45.572854,eval-1770549970952-48,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,userite4@okicici,"827906781744,919352939364",ICIC0009876,http://phish.example/verify?ref=7dq3ypc4,+919352939364,,
2026-02-08T11:41:53.749438,eval-1770549970962-56,message,scammer,Final warning: urgent refund verification. Pay to UPI usery1uj@okicici. Bank account 651318674227 IFSC ICIC0009876. Send screenshot to +91 6550384574. Verify at http://phish.example/verify?ref=zcxyceef.,True,1.0,usery1uj@okicici,"651318674227,916550384574",ICIC0009876,http://phish.example/verify?ref=zcxyceef.,+916550384574,,
2026-02-08T11:41:53.750777,eval-1770549970962-56,summary,,,True,,usery1uj@okicici,"651318674227,916550384574",ICIC0009876,http://phish.example/verify?ref=zcxyceef.,+916550384574,,high (uses links plus banking/payment identifiers)
2026-02-08T11:41:53.755818,eval-1770549970962-56,message,honeypot,Is this account correct? Please send account number and IFSC again,True,1.0,usery1uj@okicici,"651318674227,916550384574",ICIC0009876,http://phish.example/verify?ref=zcxyceef.,+916550384574,,
2026-02-08T11:41:53.784404,eval-1770549970956-54,message,scammer,Final warning: urgent refund verification. Pay to UPI usertffj@okicici. Bank account 659386329907 IFSC HDFC0001234. Send screenshot to +91 6485099352. Verify at http://phish.example/verify?ref=8qlp3t2z.,True,1.0,usertffj@okicici,"659386329907,916485099352",HDFC0001234,http://phish.example/verify?ref=8qlp3t2z.,+916485099352,,
2026-02-08T11:41:53.824216,eval-1770549970956-54,message,honeypot,Is this account correct? Please send account number and IFSC again,True,1.0,usertffj@okicici,"659386329907,916485099352",HDFC0001234,http://phish.example/verify?ref=8qlp3t2z.,+916485099352,,
2026-02-08T11:41:53.855357,eval-1770549970956-54,summary,,,True,,usertffj@okicici,"659386329907,916485099352",HDFC0001234,http://phish.example/verify?ref=8qlp3t2z.,+916485099352,,high (uses links plus banking/payment identifiers)
2026-02-08T11:42:01.911535,eval-1770549970964-57,summary,,,True,,userspt9@okicici,"611032074441,917908671722",,http://phish.example/verify?ref=uruycsd8.,+917908671722,,high (uses links plus banking/payment identifiers)
2026-02-08T11:42:01.918986,eval-1770549970964-57,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userspt9@okicici,"611032074441,917908671722",,http://phish.example/verify?ref=uruycsd8.,+917908671722,,
2026-02-08T11:42:01.920172,eval-1770549970964-57,message,scammer,Immediate action required: OTP pending. Transfer to userspt9@okicici to unblock. Account 611032074441 / IFSC ICIC0009876. Send confirmation on +91 7908671722. Use link http://phish.example/verify?ref=uruycsd8.,True,0.5,userspt9@okicici,"611032074441,917908671722",,http://phish.example/verify?ref=uruycsd8.,+917908671722,,
2026-02-08T11:42:10.124383,eval-1770549970973-59,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userfzo5@okicici. Bank a/c 807295964299 IFSC HDFC0001234. Call +91 7411505850. Open http://phish.example/verify?ref=crdv4sry immediately.,True,1.0,userfzo5@okicici,"807295964299,917411505850",HDFC0001234,http://phish.example/verify?ref=crdv4sry,+917411505850,,
2026-02-08T11:42:10.130505,eval-1770549970973-59,summary,,,True,,userfzo5@okicici,"807295964299,917411505850",HDFC0001234,http://phish.example/verify?ref=crdv4sry,+917411505850,,high (uses links plus banking/payment identifiers)
